PW(µs),Azimuth(º),Elevation(º),Power(dBm),Freq(MHz),cluster
1.01,186.679688,90.0,-44.0,4543.795,0
12.16,183.164063,90.0,-38.0,4543.645,0
12.15,186.679688,90.0,-38.0,4543.645,0
1.01,185.273438,90.0,-37.5,4543.51,0
1.01,183.164063,90.0,-38.0,4543.795,0
1.01,185.273438,90.0,-38.0,4543.51,0
1.01,186.679688,90.0,-38.0,4543.56,0
1.01,185.273438,90.0,-38.0,4543.56,0
1.01,185.273438,90.0,-38.0,4543.51,0
1.01,183.164063,90.0,-38.0,4543.46,0
1.01,185.273438,90.0,-38.0,4543.695,0
12.15,185.273438,90.0,-38.0,4543.41,0
12.15,185.273438,90.0,-38.0,4543.56,0
1.01,183.164063,90.0,-50.0,4543.795,0
1.01,185.273438,90.0,-50.0,4543.695,0
1.01,185.273438,90.0,-47.0,4543.695,0
1.01,183.164063,90.0,-47.5,4543.795,0
1.01,185.273438,90.0,-42.5,4543.795,0
1.01,185.273438,90.0,-42.5,4543.605,0
1.01,183.164063,90.0,-49.0,4543.645,0
1.01,185.273438,90.0,-48.5,4543.88,0
1.01,185.273438,90.0,-48.5,4543.56,0
1.01,183.164063,90.0,-48.5,4543.745,0
1.01,185.273438,90.0,-48.5,4543.56,0
1.01,185.273438,90.0,-48.5,4543.645,0
12.16,185.273438,90.0,-38.0,4543.645,0
12.16,185.273438,90.0,-38.0,4543.605,0
1.01,185.273438,90.0,-47.5,4543.605,0
1.01,185.273438,90.0,-47.5,4543.605,0
12.16,185.273438,90.0,-38.0,4543.56,0
12.15,185.273438,90.0,-38.0,4543.51,0
1.01,185.273438,90.0,-42.5,4543.56,0
1.01,185.273438,90.0,-42.5,4543.695,0
1.01,185.273438,90.0,-42.5,4543.645,0
1.01,183.164063,90.0,-43.0,4543.605,0
1.01,185.273438,90.0,-43.0,4543.795,0
1.01,185.273438,90.0,-42.5,4543.645,0
1.01,183.164063,90.0,-43.0,4543.645,0
12.16,185.273438,90.0,-38.0,4543.84,0
12.15,185.273438,90.0,-38.0,4543.745,0
1.01,183.164063,90.0,-50.0,4543.84,0
1.01,183.164063,90.0,-50.0,4543.84,0
1.01,183.164063,90.0,-50.5,4543.93,0
1.01,185.273438,90.0,-50.5,4543.745,0
1.01,185.273438,90.0,-50.0,4543.745,0
1.01,183.164063,90.0,-50.0,4543.745,0
12.16,183.164063,90.0,-38.5,4543.46,0
12.16,185.273438,90.0,-38.0,4543.56,0
1.01,183.164063,90.0,-47.5,4543.51,0
1.01,185.273438,90.0,-47.5,4543.84,0
1.01,185.273438,90.0,-47.5,4543.51,0
1.01,185.273438,90.0,-47.5,4543.605,0
12.15,185.273438,90.0,-38.0,4543.695,0
12.15,185.273438,90.0,-38.0,4543.745,0
12.16,185.273438,90.0,-38.0,4543.695,0
12.15,181.757813,90.0,-38.0,4543.56,0
12.16,183.164063,90.0,-38.0,4543.605,0
12.15,185.273438,90.0,-38.0,4543.605,0
12.15,183.164063,90.0,-38.0,4543.645,0
12.18,185.273438,90.0,-38.0,4543.51,0
1.0,183.164063,90.0,-58.0,4543.88,0
1.0,183.164063,90.0,-58.0,4543.98,0
1.01,185.273438,90.0,-52.0,4543.605,0
1.01,186.679688,90.0,-52.5,4543.605,0
12.15,183.164063,90.0,-38.0,4543.605,0
12.15,185.273438,90.0,-38.0,4543.745,0
12.15,185.273438,90.0,-38.0,4543.605,0
12.15,185.273438,90.0,-37.5,4543.605,0
1.01,185.273438,90.0,-45.5,4543.88,0
1.01,186.679688,90.0,-46.0,4543.745,0
1.01,183.164063,90.0,-41.0,4543.605,0
1.01,183.164063,90.0,-41.0,4543.46,0
1.01,185.273438,90.0,-39.0,4543.645,0
1.01,183.164063,90.0,-39.5,4543.46,0
12.16,185.273438,90.0,-38.0,4543.51,0
12.16,185.273438,90.0,-38.0,4543.605,0
12.18,183.164063,90.0,-38.5,4543.795,0
12.15,185.273438,90.0,-38.0,4543.605,0
12.15,183.164063,90.0,-38.5,4543.645,0
12.15,185.273438,90.0,-38.0,4543.605,0
1.01,183.164063,90.0,-42.0,4543.56,0
1.01,186.679688,90.0,-42.0,4543.84,0
1.01,186.679688,90.0,-49.0,4543.745,0
1.01,183.164063,90.0,-49.0,4543.695,0
12.16,185.273438,90.0,-38.0,4543.645,0
12.15,185.273438,90.0,-37.5,4543.695,0
12.16,185.273438,90.0,-37.5,4543.745,0
12.16,185.273438,90.0,-38.0,4543.645,0
1.01,183.164063,90.0,-39.5,4543.51,0
1.01,183.164063,90.0,-39.5,4543.46,0
12.15,185.273438,90.0,-38.0,4543.56,0
12.16,185.273438,90.0,-37.5,4543.56,0
1.01,185.273438,90.0,-48.5,4543.695,0
1.01,183.164063,90.0,-48.5,4543.56,0
1.01,185.273438,90.0,-47.5,4543.605,0
1.01,185.273438,90.0,-47.5,4543.41,0
1.01,185.273438,90.0,-47.5,4543.46,0
1.01,183.164063,90.0,-47.5,4543.605,0
12.15,185.273438,90.0,-38.0,4543.605,0
12.15,183.164063,90.0,-38.0,4543.46,0
12.15,181.757813,90.0,-37.5,4543.645,0
12.16,183.164063,90.0,-38.0,4543.375,0
12.16,183.164063,90.0,-38.0,4543.41,0
12.15,185.273438,90.0,-38.0,4543.46,0
12.04,183.164063,90.0,-47.0,4543.605,0
12.15,185.273438,90.0,-46.5,4543.51,0
12.04,185.273438,90.0,-51.5,4543.695,0
12.04,185.273438,90.0,-51.0,4543.51,0
12.04,185.273438,90.0,-51.5,4543.695,0
12.04,185.273438,90.0,-51.5,4543.84,0
12.04,185.273438,90.0,-51.0,4543.645,0
12.04,183.164063,90.0,-51.5,4543.745,0
12.16,183.164063,90.0,-38.0,4543.605,0
12.16,185.273438,90.0,-37.5,4543.375,0
12.04,183.164063,90.0,-48.5,4543.645,0
12.04,185.273438,90.0,-48.0,4543.605,0
12.04,185.273438,90.0,-48.0,4543.745,0
12.04,186.679688,90.0,-48.5,4543.56,0
12.04,185.273438,90.0,-48.5,4543.645,0
12.04,183.164063,90.0,-48.5,4543.795,0
12.15,183.164063,90.0,-48.5,4543.56,0
12.04,183.164063,90.0,-48.5,4543.645,0
12.15,183.164063,90.0,-38.0,4543.605,0
12.16,183.164063,90.0,-38.0,4543.56,0
12.04,185.273438,90.0,-51.0,4543.795,0
12.04,183.164063,90.0,-51.5,4543.745,0
12.04,186.679688,90.0,-52.0,4543.745,0
12.04,186.679688,90.0,-52.0,4543.795,0
12.14,186.679688,90.0,-51.0,4543.645,0
12.04,185.273438,90.0,-51.0,4543.695,0
12.15,186.679688,90.0,-51.5,4543.745,0
12.15,183.164063,90.0,-51.5,4543.88,0
12.04,186.679688,90.0,-51.5,4543.605,0
12.15,183.164063,90.0,-38.0,4543.375,0
12.16,186.679688,90.0,-38.0,4543.645,0
12.16,185.273438,90.0,-38.0,4543.695,0
12.18,183.164063,90.0,-38.0,4543.645,0
12.15,183.164063,90.0,-38.0,4543.51,0
12.15,183.164063,90.0,-38.0,4543.605,0
12.16,183.164063,90.0,-38.0,4543.46,0
12.15,183.164063,90.0,-38.0,4543.745,0
12.15,185.273438,90.0,-38.0,4543.645,0
12.15,183.164063,90.0,-38.0,4543.51,0
12.16,181.757813,90.0,-38.0,4543.41,0
12.16,185.273438,90.0,-38.0,4543.375,0
12.16,185.273438,90.0,-38.0,4543.325,0
12.15,185.273438,90.0,-38.0,4543.745,0
12.15,185.273438,90.0,-38.0,4543.46,0
12.15,185.273438,90.0,-38.0,4543.56,0
0.98,180.0,90.0,-61.5,4544.025,0
0.85,185.273438,90.0,-61.0,4543.93,0
0.96,185.273438,90.0,-60.5,4544.115,0
12.15,183.164063,90.0,-38.5,4543.46,0
12.16,183.164063,90.0,-38.0,4543.51,0
1.01,186.679688,90.0,-51.5,4543.84,0
1.01,183.164063,90.0,-51.0,4543.605,0
12.16,183.164063,90.0,-38.0,4543.605,0
12.16,185.273438,90.0,-38.0,4543.375,0
2.76,211.289063,90.0,-55.5,4396.965,0
2.76,209.882813,90.0,-55.5,4396.78,0
1.01,185.273438,90.0,-51.0,4543.695,0
1.01,186.679688,90.0,-51.0,4543.605,0
2.75,207.421875,90.0,-54.5,4397.015,0
3.58,208.828125,90.0,-55.5,4396.645,0
2.75,212.34375,90.0,-55.5,4396.83,0
2.76,212.34375,90.0,-55.0,4396.92,0
2.76,209.882813,90.0,-55.0,4396.965,0
1.01,185.273438,90.0,-51.0,4543.745,0
1.01,185.273438,90.0,-51.0,4543.795,0
1.01,183.164063,90.0,-40.5,4543.56,0
1.01,183.164063,90.0,-40.5,4543.56,0
1.01,183.164063,90.0,-47.5,4543.84,0
1.01,183.164063,90.0,-47.5,4543.795,0
1.01,183.164063,90.0,-48.0,4543.695,0
1.01,185.273438,90.0,-44.5,4543.41,0
1.01,185.273438,90.0,-44.5,4543.605,0
1.01,185.273438,90.0,-44.5,4543.605,0
1.01,183.164063,90.0,-45.0,4543.46,0
1.01,186.679688,90.0,-45.0,4543.695,0
1.01,183.164063,90.0,-45.0,4543.745,0
1.01,183.164063,90.0,-45.0,4543.645,0
2.76,209.882813,90.0,-55.0,4397.015,0
2.76,209.882813,90.0,-55.0,4396.78,0
2.76,211.289063,90.0,-55.0,4396.88,0
2.76,211.289063,90.0,-55.0,4396.78,0
1.01,183.164063,90.0,-42.0,4543.605,0
1.01,185.273438,90.0,-42.0,4543.84,0
1.01,186.679688,90.0,-43.0,4543.56,0
1.01,183.164063,90.0,-43.0,4543.51,0
12.18,185.273438,90.0,-38.0,4543.56,0
12.16,181.757813,90.0,-38.0,4543.46,0
12.16,186.679688,90.0,-38.0,4543.375,0
12.15,185.273438,90.0,-38.0,4543.56,0
1.01,185.273438,90.0,-48.5,4543.51,0
1.01,186.679688,90.0,-49.0,4543.51,0
1.01,185.273438,90.0,-43.5,4543.56,0
1.01,186.679688,90.0,-44.0,4543.695,0
1.01,185.273438,90.0,-51.5,4543.695,0
1.01,183.164063,90.0,-51.5,4543.84,0
12.15,181.757813,90.0,-38.0,4543.41,0
12.16,185.273438,90.0,-38.0,4543.41,0
1.01,183.164063,90.0,-42.0,4543.605,0
1.01,183.164063,90.0,-42.5,4543.56,0
1.01,185.273438,90.0,-42.0,4543.695,0
1.01,181.757813,90.0,-42.0,4543.695,0
2.76,211.289063,90.0,-55.0,4397.015,0
2.76,204.609375,90.0,-55.0,4397.015,0
1.01,185.273438,90.0,-42.0,4543.605,0
1.01,185.273438,90.0,-42.0,4543.51,0
12.15,183.164063,90.0,-38.0,4543.605,0
12.18,185.273438,90.0,-38.0,4543.56,0
3.58,207.421875,90.0,-54.5,4396.92,0
2.76,207.421875,90.0,-54.5,4397.065,0
2.76,207.421875,90.0,-54.5,4396.88,0
1.01,185.273438,90.0,-38.0,4543.14,0
1.01,185.273438,90.0,-38.0,4543.695,0
2.75,209.882813,90.0,-55.0,4396.78,0
2.75,204.609375,90.0,-54.5,4396.78,0
1.01,183.164063,90.0,-38.0,4543.275,0
1.01,185.273438,90.0,-38.0,4543.41,0
1.01,181.757813,90.0,-38.0,4543.46,0
1.01,181.757813,90.0,-38.0,4543.51,0
2.76,203.90625,90.0,-54.5,4396.78,0
2.76,203.90625,90.0,-54.5,4396.88,0
12.16,186.679688,90.0,-38.0,4543.46,0
12.15,185.273438,90.0,-38.0,4543.51,0
1.01,183.164063,90.0,-46.5,4543.56,0
1.01,181.757813,90.0,-46.5,4543.605,0
1.01,185.273438,90.0,-42.0,4543.375,0
1.01,183.164063,90.0,-42.0,4543.51,0
12.15,185.273438,90.0,-38.0,4543.645,0
12.15,185.273438,90.0,-38.0,4543.745,0
1.01,185.273438,90.0,-43.5,4543.645,0
1.01,185.273438,90.0,-43.5,4543.605,0
1.01,186.679688,90.0,-45.0,4543.51,0
1.01,185.273438,90.0,-44.5,4543.375,0
1.01,185.273438,90.0,-44.5,4543.56,0
1.01,185.273438,90.0,-44.5,4543.645,0
12.16,183.164063,90.0,-38.0,4543.51,0
12.15,185.273438,90.0,-38.0,4543.645,0
2.76,204.609375,90.0,-54.5,4396.78,0
2.75,204.609375,90.0,-54.5,4396.78,0
2.76,204.609375,90.0,-54.0,4396.88,0
2.76,204.609375,90.0,-54.5,4396.92,0
0.49,222.890625,90.0,-75.5,4390.705,0
2.76,204.609375,90.0,-54.5,4396.88,0
0.48,222.890625,90.0,-67.5,4401.5,0
12.15,183.164063,90.0,-38.0,4543.605,0
12.15,186.679688,90.0,-38.0,4543.51,0
12.16,183.164063,90.0,-38.0,4543.46,0
12.15,183.164063,90.0,-38.0,4543.605,0
2.76,203.90625,90.0,-54.5,4396.83,0
2.75,203.90625,90.0,-55.0,4396.88,0
1.01,183.164063,90.0,-43.0,4543.46,0
1.01,183.164063,90.0,-43.0,4543.51,0
1.01,185.273438,90.0,-42.0,4543.51,0
1.01,183.164063,90.0,-42.5,4543.56,0
1.01,185.273438,90.0,-42.5,4543.605,0
1.01,186.679688,90.0,-43.0,4543.56,0
12.16,183.164063,90.0,-38.0,4543.51,0
12.15,183.164063,90.0,-38.0,4543.56,0
12.15,185.273438,90.0,-38.0,4543.56,0
12.15,185.273438,90.0,-38.0,4543.56,0
12.16,183.164063,90.0,-38.5,4543.605,0
12.15,185.273438,90.0,-38.0,4543.695,0
12.15,181.757813,90.0,-38.0,4543.56,0
12.15,183.164063,90.0,-38.5,4543.645,0
2.75,207.421875,90.0,-54.5,4394.3,0
2.75,206.015625,90.0,-54.5,4394.445,0
12.15,183.164063,90.0,-49.0,4543.695,0
12.04,185.273438,90.0,-49.0,4543.645,0
12.15,185.273438,90.0,-52.5,4543.645,0
12.13,180.0,90.0,-53.0,4543.88,0
12.03,178.242188,90.0,-62.5,4543.93,0
12.03,178.242188,90.0,-62.5,4543.88,0
12.16,185.273438,90.0,-38.0,4543.695,0
12.16,185.273438,90.0,-38.0,4543.46,0
12.15,181.757813,90.0,-38.0,4543.605,0
12.15,181.757813,90.0,-38.0,4543.695,0
12.15,181.757813,90.0,-38.0,4543.645,0
1.01,186.679688,90.0,-50.5,4543.605,0
1.01,186.679688,90.0,-50.5,4543.645,0
1.01,185.273438,90.0,-42.0,4543.695,0
1.01,185.273438,90.0,-42.0,4543.695,0
12.16,185.273438,90.0,-38.0,4543.325,0
12.15,185.273438,90.0,-38.0,4543.695,0
12.16,183.164063,90.0,-38.0,4543.605,0
12.15,183.164063,90.0,-38.0,4543.84,0
1.01,186.679688,90.0,-50.5,4543.645,0
1.01,183.164063,90.0,-50.5,4543.605,0
1.01,185.273438,90.0,-49.0,4543.84,0
1.01,186.679688,90.0,-49.0,4543.88,0
1.01,183.164063,90.0,-49.0,4543.745,0
1.01,185.273438,90.0,-49.0,4543.795,0
1.01,185.273438,90.0,-42.0,4543.56,0
1.01,185.273438,90.0,-41.5,4543.46,0
1.01,181.757813,90.0,-43.0,4543.56,0
1.01,183.164063,90.0,-43.0,4543.51,0
1.01,183.164063,90.0,-43.5,4543.56,0
1.01,185.273438,90.0,-43.0,4543.605,0
1.01,185.273438,90.0,-43.0,4543.645,0
1.01,183.164063,90.0,-43.5,4543.375,0
1.01,183.164063,90.0,-43.0,4543.745,0
1.01,186.679688,90.0,-43.0,4543.795,0
1.01,183.164063,90.0,-43.5,4543.605,0
1.01,185.273438,90.0,-43.0,4543.605,0
1.01,183.164063,90.0,-43.5,4543.695,0
1.01,185.273438,90.0,-43.0,4543.51,0
1.01,183.164063,90.0,-54.0,4544.025,0
1.0,181.757813,90.0,-53.5,4543.84,0
1.01,183.164063,90.0,-45.0,4543.56,0
1.01,185.273438,90.0,-44.5,4543.695,0
1.01,183.164063,90.0,-38.5,4543.51,0
1.01,183.164063,90.0,-38.5,4543.56,0
12.16,185.273438,90.0,-37.5,4543.41,0
12.15,183.164063,90.0,-38.0,4543.51,0
1.01,185.273438,90.0,-44.5,4543.51,0
1.01,185.273438,90.0,-44.5,4543.56,0
1.01,183.164063,90.0,-44.5,4543.605,0
1.01,183.164063,90.0,-45.0,4543.745,0
1.01,183.164063,90.0,-45.0,4543.56,0
1.01,185.273438,90.0,-44.5,4543.605,0
12.15,185.273438,90.0,-38.0,4543.46,0
12.15,183.164063,90.0,-38.0,4543.41,0
1.01,183.164063,90.0,-38.5,4543.46,0
1.01,185.273438,90.0,-38.0,4543.51,0
1.01,183.164063,90.0,-38.5,4543.56,0
1.01,183.164063,90.0,-38.5,4543.51,0
1.01,186.679688,90.0,-38.5,4543.375,0
1.01,185.273438,90.0,-38.5,4543.41,0
12.16,183.164063,90.0,-38.0,4543.51,0
12.18,183.164063,90.0,-38.0,4543.695,0
12.16,185.273438,90.0,-37.5,4543.56,0
12.15,185.273438,90.0,-37.5,4543.745,0
12.15,185.273438,90.0,-38.0,4543.51,0
12.18,183.164063,90.0,-38.0,4543.605,0
12.15,183.164063,90.0,-38.0,4543.605,0
12.15,185.273438,90.0,-38.0,4543.56,0
12.16,186.679688,90.0,-38.0,4543.745,0
12.15,183.164063,90.0,-38.0,4543.795,0
1.01,186.679688,90.0,-62.0,4543.51,0
1.0,181.757813,90.0,-61.5,4543.98,0
12.15,185.273438,90.0,-37.5,4543.605,0
12.15,183.164063,90.0,-38.0,4543.605,0
0.98,183.164063,90.0,-62.0,4543.695,0
0.98,181.757813,90.0,-61.0,4543.88,0
1.01,185.273438,90.0,-56.5,4543.93,0
1.01,185.273438,90.0,-56.5,4543.645,0
1.01,183.164063,90.0,-51.5,4543.695,0
1.01,183.164063,90.0,-51.5,4543.695,0
12.15,185.273438,90.0,-37.5,4543.51,0
12.15,186.679688,90.0,-38.0,4543.275,0
0.98,183.164063,90.0,-61.0,4543.51,0
0.96,185.273438,90.0,-61.0,4543.93,0
12.16,185.273438,90.0,-38.0,4543.51,0
12.15,183.164063,90.0,-38.0,4543.605,0
1.01,183.164063,90.0,-45.0,4543.605,0
1.01,183.164063,90.0,-45.0,4543.56,0
1.01,183.164063,90.0,-42.0,4543.51,0
1.01,183.164063,90.0,-42.5,4543.605,0
1.01,181.757813,90.0,-42.0,4543.645,0
1.01,183.164063,90.0,-42.0,4543.56,0
1.01,183.164063,90.0,-42.5,4543.605,0
1.01,183.164063,90.0,-42.5,4543.51,0
12.15,183.164063,90.0,-38.0,4543.56,0
12.15,185.273438,90.0,-38.0,4543.56,0
1.01,183.164063,90.0,-38.0,4543.56,0
1.01,185.273438,90.0,-38.0,4543.56,0
1.01,185.273438,90.0,-38.0,4543.51,0
1.01,185.273438,90.0,-38.0,4543.41,0
1.01,185.273438,90.0,-38.0,4543.375,0
1.01,183.164063,90.0,-38.0,4543.605,0
12.15,183.164063,90.0,-38.0,4543.745,0
12.15,185.273438,90.0,-38.0,4543.645,0
1.01,181.757813,90.0,-46.5,4543.605,0
1.01,181.757813,90.0,-46.5,4543.605,0
1.01,183.164063,90.0,-42.5,4543.605,0
1.01,181.757813,90.0,-42.0,4543.605,0
12.15,183.164063,90.0,-38.0,4543.745,0
12.16,185.273438,90.0,-38.0,4543.605,0
12.16,185.273438,90.0,-38.0,4543.56,0
12.16,185.273438,90.0,-38.0,4543.745,0
12.15,185.273438,90.0,-38.0,4543.605,0
12.15,185.273438,90.0,-38.0,4543.605,0
12.15,185.273438,90.0,-37.5,4543.605,0
12.15,183.164063,90.0,-38.0,4543.645,0
12.16,185.273438,90.0,-38.0,4543.605,0
12.15,186.679688,90.0,-38.0,4543.745,0
12.16,183.164063,90.0,-38.0,4543.84,0
12.16,181.757813,90.0,-38.0,4543.645,0
1.0,185.273438,90.0,-58.0,4543.795,0
0.99,183.164063,90.0,-58.5,4543.84,0
1.01,186.679688,90.0,-54.0,4543.93,0
1.01,185.273438,90.0,-54.5,4543.84,0
12.15,185.273438,90.0,-38.0,4543.605,0
12.16,186.679688,90.0,-38.0,4543.695,0
1.01,186.679688,90.0,-50.0,4543.795,0
1.01,185.273438,90.0,-50.0,4543.645,0
1.01,186.679688,90.0,-50.0,4543.93,0
1.01,185.273438,90.0,-50.0,4543.795,0
1.01,185.273438,90.0,-50.0,4543.745,0
1.01,183.164063,90.0,-44.0,4543.695,0
1.01,186.679688,90.0,-44.0,4543.745,0
1.01,185.273438,90.0,-42.5,4543.795,0
1.01,185.273438,90.0,-42.5,4543.605,0
12.15,185.273438,90.0,-38.0,4543.745,0
12.15,185.273438,90.0,-38.0,4543.51,0
1.0,181.757813,90.0,-61.0,4544.165,0
0.96,186.679688,90.0,-62.0,4544.025,0
1.01,185.273438,90.0,-54.0,4543.98,0
1.01,186.679688,90.0,-54.0,4543.795,0
1.01,183.164063,90.0,-45.0,4543.88,0
1.01,183.164063,90.0,-45.0,4543.745,0
1.01,186.679688,90.0,-45.0,4543.605,0
1.01,186.679688,90.0,-45.5,4543.695,0
1.01,181.757813,90.0,-54.0,4543.745,0
1.01,185.273438,90.0,-54.0,4543.84,0
1.01,186.679688,90.0,-50.0,4543.84,0
1.01,186.679688,90.0,-50.5,4543.645,0
1.01,186.679688,90.0,-50.0,4543.795,0
1.01,186.679688,90.0,-50.0,4543.88,0
12.16,185.273438,90.0,-38.0,4543.645,0
12.16,186.679688,90.0,-38.0,4543.795,0
1.01,185.273438,90.0,-42.5,4543.645,0
1.01,183.164063,90.0,-43.0,4543.695,0
1.01,186.679688,90.0,-42.5,4543.51,0
1.01,185.273438,90.0,-42.0,4543.745,0
1.01,185.273438,90.0,-42.5,4543.605,0
1.01,183.164063,90.0,-42.5,4543.745,0
12.16,185.273438,90.0,-37.5,4543.745,0
12.15,183.164063,90.0,-38.0,4543.745,0
12.16,185.273438,90.0,-38.0,4543.695,0
12.16,186.679688,90.0,-38.0,4543.745,0
1.01,183.164063,90.0,-54.0,4543.745,0
1.01,180.0,90.0,-54.0,4543.795,0
1.01,181.757813,90.0,-53.5,4543.695,0
1.01,181.757813,90.0,-53.5,4543.84,0
1.01,183.164063,90.0,-54.0,4543.84,0
1.01,186.679688,90.0,-53.5,4543.93,0
1.01,185.273438,90.0,-53.0,4543.695,0
1.01,186.679688,90.0,-53.5,4543.605,0
1.01,186.679688,90.0,-54.0,4543.88,0
12.16,186.679688,90.0,-38.0,4543.84,0
12.15,183.164063,90.0,-38.0,4543.51,0
1.01,185.273438,90.0,-42.0,4543.51,0
1.01,183.164063,90.0,-42.5,4543.695,0
1.01,185.273438,90.0,-38.0,4543.46,0
1.01,185.273438,90.0,-37.5,4543.56,0
12.16,183.164063,90.0,-38.0,4543.645,0
12.15,181.757813,90.0,-37.5,4543.745,0
1.01,185.273438,90.0,-42.5,4543.795,0
1.01,185.273438,90.0,-42.5,4543.745,0
12.15,185.273438,90.0,-48.5,4543.795,0
12.04,183.164063,90.0,-48.5,4543.695,0
12.15,185.273438,90.0,-45.0,4543.605,0
12.15,185.273438,90.0,-45.0,4543.745,0
12.16,183.164063,90.0,-38.0,4543.745,0
12.16,185.273438,90.0,-37.5,4543.645,0
12.15,185.273438,90.0,-37.5,4543.745,0
12.16,185.273438,90.0,-38.0,4543.695,0
12.16,185.273438,90.0,-37.5,4543.605,0
12.15,183.164063,90.0,-38.0,4543.695,0
12.15,183.164063,90.0,-38.0,4543.695,0
12.16,185.273438,90.0,-37.5,4543.745,0
1.01,186.679688,90.0,-38.0,4543.51,0
1.01,185.273438,90.0,-38.0,4543.605,0
1.01,185.273438,90.0,-38.0,4543.41,0
1.01,185.273438,90.0,-38.0,4543.605,0
1.01,183.164063,90.0,-38.0,4543.605,0
1.01,185.273438,90.0,-38.0,4543.56,0
12.15,185.273438,90.0,-38.0,4543.795,0
12.15,185.273438,90.0,-38.0,4543.605,0
12.15,185.273438,90.0,-38.0,4543.745,0
12.15,185.273438,90.0,-38.0,4543.695,0
1.01,185.273438,90.0,-43.0,4543.84,0
1.01,185.273438,90.0,-42.5,4543.51,0
1.01,186.679688,90.0,-43.0,4543.605,0
1.01,185.273438,90.0,-42.5,4543.795,0
1.01,185.273438,90.0,-42.5,4543.605,0
1.01,185.273438,90.0,-42.5,4543.795,0
1.01,185.273438,90.0,-42.5,4543.795,0
1.01,181.757813,90.0,-42.5,4543.645,0
1.01,185.273438,90.0,-42.5,4543.56,0
1.01,183.164063,90.0,-43.0,4543.695,0
1.01,185.273438,90.0,-42.5,4543.745,0
1.01,186.679688,90.0,-43.0,4543.695,0
1.01,183.164063,90.0,-45.5,4543.84,0
1.01,185.273438,90.0,-45.0,4543.645,0
1.01,186.679688,90.0,-42.0,4543.645,0
1.01,183.164063,90.0,-41.5,4543.88,0
1.01,186.679688,90.0,-47.0,4543.56,0
1.01,181.757813,90.0,-47.0,4543.795,0
1.01,181.757813,90.0,-45.5,4543.84,0
1.01,183.164063,90.0,-45.5,4543.51,0
1.01,185.273438,90.0,-45.5,4543.795,0
1.01,185.273438,90.0,-46.0,4543.745,0
1.01,183.164063,90.0,-46.0,4543.84,0
1.01,183.164063,90.0,-46.0,4543.695,0
1.01,183.164063,90.0,-45.5,4543.795,0
1.01,181.757813,90.0,-45.5,4543.645,0
1.01,185.273438,90.0,-46.5,4543.645,0
1.01,185.273438,90.0,-46.5,4543.645,0
1.01,185.273438,90.0,-46.5,4543.795,0
1.01,186.679688,90.0,-47.0,4543.645,0
12.16,185.273438,90.0,-38.0,4543.605,0
12.15,186.679688,90.0,-38.5,4543.745,0
12.15,185.273438,90.0,-38.5,4543.88,0
12.16,183.164063,90.0,-39.0,4543.84,0
12.15,185.273438,90.0,-38.5,4543.795,0
12.15,183.164063,90.0,-39.0,4543.605,0
12.16,183.164063,90.0,-39.0,4543.46,0
1.01,185.273438,90.0,-53.0,4543.795,0
1.01,183.164063,90.0,-53.0,4543.93,0
12.15,183.164063,90.0,-38.5,4543.745,0
12.16,185.273438,90.0,-38.5,4543.84,0
12.16,183.164063,90.0,-39.0,4543.84,0
12.16,185.273438,90.0,-38.5,4543.795,0
12.15,183.164063,90.0,-38.5,4543.795,0
12.16,185.273438,90.0,-38.5,4543.84,0
1.01,181.757813,90.0,-46.5,4543.645,0
1.01,185.273438,90.0,-46.5,4543.695,0
1.01,183.164063,90.0,-40.5,4543.605,0
1.01,185.273438,90.0,-40.5,4543.645,0
12.16,186.679688,90.0,-38.5,4543.56,0
12.16,185.273438,90.0,-38.5,4543.56,0
0.96,186.679688,90.0,-62.5,4543.88,0
0.96,183.164063,90.0,-63.0,4544.115,0
12.16,185.273438,90.0,-38.5,4543.695,0
12.15,185.273438,90.0,-38.5,4543.605,0
12.15,183.164063,90.0,-39.0,4543.695,0
12.15,183.164063,90.0,-39.0,4543.695,0
12.16,183.164063,90.0,-39.0,4543.745,0
12.16,185.273438,90.0,-38.5,4543.605,0
1.01,185.273438,90.0,-52.5,4543.645,0
1.01,183.164063,90.0,-53.0,4543.605,0
1.01,185.273438,90.0,-52.5,4543.93,0
1.01,183.164063,90.0,-53.0,4543.745,0
1.01,183.164063,90.0,-53.0,4543.745,0
1.01,185.273438,90.0,-52.5,4543.745,0
1.01,185.273438,90.0,-53.0,4543.795,0
1.01,183.164063,90.0,-52.5,4543.88,0
1.01,183.164063,90.0,-53.0,4544.065,0
1.0,186.679688,90.0,-53.0,4543.795,0
12.16,186.679688,90.0,-39.0,4543.605,0
12.16,185.273438,90.0,-38.5,4543.795,0
12.15,185.273438,90.0,-38.5,4543.745,0
12.16,185.273438,90.0,-38.5,4543.745,0
1.01,183.164063,90.0,-40.5,4543.56,0
1.01,186.679688,90.0,-40.5,4543.745,0
1.01,185.273438,90.0,-47.0,4543.645,0
1.01,185.273438,90.0,-47.5,4543.88,0
1.01,186.679688,90.0,-46.5,4543.84,0
1.01,186.679688,90.0,-46.5,4543.51,0
1.01,183.164063,90.0,-46.5,4543.745,0
1.01,183.164063,90.0,-46.5,4543.84,0
1.01,185.273438,90.0,-46.0,4543.795,0
1.01,185.273438,90.0,-46.0,4543.745,0
1.01,185.273438,90.0,-46.5,4543.93,0
