PW(µs),Azimuth(º),Elevation(º),Power(dBm),Freq(MHz),cluster
37.42,65.390625,90.0,-34.5,4540.66,0
37.42,66.09375,90.0,-34.5,4540.09,0
37.42,66.09375,90.0,-35.0,4540.325,0
3.97,66.09375,90.0,-41.5,4545.1,0
3.97,66.09375,90.0,-41.5,4544.955,0
3.97,66.09375,90.0,-39.0,4545.24,0
3.97,66.09375,90.0,-39.5,4545.19,0
37.42,65.390625,90.0,-34.5,4540.475,0
37.42,66.09375,90.0,-35.0,4540.425,0
37.42,65.390625,90.0,-34.5,4540.705,0
37.42,66.09375,90.0,-34.5,4539.81,0
37.42,66.09375,90.0,-35.0,4539.945,0
37.42,66.09375,90.0,-34.5,4540.325,0
3.97,66.09375,90.0,-40.0,4544.915,0
3.97,65.390625,90.0,-40.0,4545.1,0
4.0,66.09375,90.0,-40.5,4544.955,0
3.97,65.390625,90.0,-40.0,4545.19,0
37.42,66.09375,90.0,-34.5,4540.275,0
37.42,66.09375,90.0,-34.5,4540.325,0
37.42,66.09375,90.0,-35.0,4540.475,0
37.42,66.09375,90.0,-34.5,4540.9,0
37.42,66.09375,90.0,-35.0,4540.61,0
37.42,66.09375,90.0,-35.0,4540.045,0
37.42,65.390625,90.0,-34.5,4540.23,0
37.42,65.390625,90.0,-34.5,4540.61,0
37.42,66.09375,90.0,-35.0,4540.375,0
37.42,65.390625,90.0,-34.5,4540.57,0
37.42,66.09375,90.0,-35.0,4540.275,0
37.42,66.09375,90.0,-34.5,4540.66,0
37.42,66.09375,90.0,-35.0,4540.425,0
37.42,66.09375,90.0,-34.5,4540.805,0
3.97,67.5,90.0,-43.0,4544.72,0
4.0,67.5,90.0,-43.0,4545.005,0
3.97,67.5,90.0,-43.0,4544.955,0
3.97,68.90625,90.0,-42.5,4544.915,0
4.0,66.09375,90.0,-42.5,4544.915,0
3.97,67.5,90.0,-43.0,4545.15,0
37.42,66.09375,90.0,-34.5,4540.425,0
37.42,66.09375,90.0,-34.5,4540.52,0
37.42,66.09375,90.0,-35.0,4540.66,0
37.42,66.09375,90.0,-35.0,4540.475,0
37.42,67.5,90.0,-35.0,4540.375,0
37.42,66.09375,90.0,-35.0,4540.325,0
37.42,66.09375,90.0,-34.5,4539.895,0
37.42,66.09375,90.0,-34.5,4540.475,0
5.14,72.070313,90.0,-64.0,4543.745,0
4.9,72.070313,90.0,-64.5,4544.865,0
37.42,67.5,90.0,-35.0,4540.275,0
37.42,67.5,90.0,-34.5,4540.9,0
37.42,67.5,90.0,-34.5,4540.325,0
37.48,67.5,90.0,-35.0,4540.19,0
37.48,67.5,90.0,-35.0,4540.375,0
37.42,66.09375,90.0,-34.5,4540.325,0
37.48,66.09375,90.0,-34.5,4540.375,0
37.45,67.5,90.0,-34.5,4540.425,0
5.17,70.664063,90.0,-62.5,4544.585,0
5.2,68.90625,90.0,-62.0,4544.115,0
37.42,68.90625,90.0,-34.5,4540.23,0
37.48,67.5,90.0,-34.5,4540.275,0
37.45,67.5,90.0,-34.5,4540.61,0
37.48,67.5,90.0,-35.0,4540.57,0
37.45,67.5,90.0,-34.5,4540.375,0
37.42,67.5,90.0,-34.5,4540.57,0
37.48,67.5,90.0,-34.5,4540.705,0
37.42,67.5,90.0,-34.5,4540.475,0
37.42,67.5,90.0,-34.0,4540.23,0
37.42,67.5,90.0,-34.5,4540.275,0
5.29,72.070313,90.0,-51.5,4544.955,0
5.23,72.070313,90.0,-51.5,4544.77,0
37.42,67.5,90.0,-34.5,4540.475,0
37.42,67.5,90.0,-34.5,4540.61,0
5.29,67.5,90.0,-35.0,4545.055,0
5.29,67.5,90.0,-35.0,4545.19,0
37.48,67.5,90.0,-34.5,4540.61,0
37.48,67.5,90.0,-34.5,4541.235,0
37.42,67.5,90.0,-34.5,4540.275,0
37.48,68.90625,90.0,-34.5,4540.61,0
37.42,67.5,90.0,-34.5,4540.61,0
37.48,68.90625,90.0,-34.5,4540.325,0
37.45,68.90625,90.0,-34.0,4540.52,0
37.42,67.5,90.0,-34.5,4540.325,0
37.48,66.09375,90.0,-34.5,4540.52,0
37.42,67.5,90.0,-35.0,4540.855,0
37.48,68.90625,90.0,-34.0,4540.755,0
37.48,67.5,90.0,-34.5,4540.425,0
37.48,67.5,90.0,-34.5,4540.475,0
37.42,67.5,90.0,-34.5,4540.325,0
37.48,67.5,90.0,-34.5,4540.475,0
37.45,68.90625,90.0,-34.0,4540.275,0
37.42,67.5,90.0,-34.5,4540.425,0
37.42,67.5,90.0,-34.5,4540.755,0
37.48,67.5,90.0,-34.5,4540.57,0
37.42,67.5,90.0,-34.5,4540.425,0
37.45,67.5,90.0,-34.5,4540.23,0
37.45,67.5,90.0,-34.5,4540.375,0
37.48,67.5,90.0,-34.5,4540.66,0
37.42,67.5,90.0,-34.5,4540.425,0
37.42,67.5,90.0,-34.5,4540.325,0
37.42,67.5,90.0,-34.5,4540.475,0
37.45,67.5,90.0,-34.5,4540.375,0
37.42,67.5,90.0,-34.5,4540.425,0
3.88,68.90625,90.0,-54.0,4544.68,0
3.88,70.664063,90.0,-54.5,4544.82,0
3.97,67.5,90.0,-39.5,4544.955,0
3.97,67.5,90.0,-39.0,4545.19,0
3.97,67.5,90.0,-34.0,4544.865,0
3.97,67.5,90.0,-34.5,4545.24,0
3.97,68.90625,90.0,-34.0,4545.005,0
3.97,68.90625,90.0,-34.0,4545.15,0
3.97,70.664063,90.0,-43.0,4544.865,0
3.97,70.664063,90.0,-43.0,4544.82,0
3.97,70.664063,90.0,-39.0,4545.055,0
3.97,70.664063,90.0,-39.0,4544.955,0
37.42,70.664063,90.0,-34.0,4540.99,0
37.42,68.90625,90.0,-33.5,4540.61,0
37.42,70.664063,90.0,-34.0,4540.705,0
37.42,70.664063,90.0,-34.0,4540.325,0
3.97,68.90625,90.0,-38.5,4545.19,0
3.97,70.664063,90.0,-39.0,4545.285,0
37.42,70.664063,90.0,-34.0,4540.375,0
37.42,70.664063,90.0,-34.0,4540.375,0
37.42,70.664063,90.0,-34.0,4540.375,0
37.42,70.664063,90.0,-34.0,4540.23,0
37.42,68.90625,90.0,-33.5,4540.755,0
37.42,70.664063,90.0,-34.0,4540.275,0
37.42,70.664063,90.0,-34.0,4540.425,0
37.42,68.90625,90.0,-34.0,4540.755,0
37.42,72.070313,90.0,-34.0,4540.475,0
37.42,68.90625,90.0,-33.5,4540.66,0
37.42,70.664063,90.0,-34.0,4540.325,0
37.42,70.664063,90.0,-34.0,4540.805,0
37.42,70.664063,90.0,-34.0,4540.66,0
37.42,70.664063,90.0,-34.0,4540.23,0
37.42,70.664063,90.0,-34.5,4540.19,0
37.42,68.90625,90.0,-34.0,4540.475,0
37.42,68.90625,90.0,-33.5,4540.19,0
37.42,68.90625,90.0,-33.5,4540.425,0
37.42,68.90625,90.0,-34.0,4540.755,0
37.42,70.664063,90.0,-34.0,4540.425,0
37.42,68.90625,90.0,-34.0,4540.045,0
37.42,70.664063,90.0,-34.0,4540.57,0
37.42,67.5,90.0,-34.5,4540.52,0
37.48,66.09375,90.0,-34.0,4540.855,0
37.42,67.5,90.0,-34.5,4540.425,0
37.42,66.09375,90.0,-34.0,4540.61,0
37.42,67.5,90.0,-34.5,4540.61,0
37.42,67.5,90.0,-34.5,4540.425,0
37.45,67.5,90.0,-34.5,4540.57,0
37.42,67.5,90.0,-34.5,4540.375,0
37.42,68.90625,90.0,-34.5,4540.475,0
37.42,68.90625,90.0,-34.0,4540.375,0
37.42,67.5,90.0,-34.5,4540.475,0
37.42,67.5,90.0,-34.5,4540.425,0
37.42,67.5,90.0,-34.0,4540.705,0
37.42,67.5,90.0,-34.5,4540.57,0
37.48,68.90625,90.0,-34.0,4540.755,0
37.45,68.90625,90.0,-34.0,4540.14,0
37.42,68.90625,90.0,-34.5,4540.475,0
37.42,68.90625,90.0,-34.5,4540.61,0
37.48,67.5,90.0,-34.5,4540.9,0
37.42,68.90625,90.0,-34.0,4540.99,0
37.42,68.90625,90.0,-34.0,4540.325,0
37.42,67.5,90.0,-34.5,4540.66,0
3.97,73.476563,90.0,-46.5,4545.005,0
3.94,74.882813,90.0,-46.5,4544.955,0
3.94,74.882813,90.0,-52.5,4544.865,0
3.88,68.90625,90.0,-51.0,4544.82,0
4.0,68.90625,90.0,-40.5,4545.425,0
3.97,68.90625,90.0,-40.0,4545.055,0
3.88,72.070313,90.0,-56.0,4545.005,0
3.88,73.476563,90.0,-54.0,4544.865,0
3.97,68.90625,90.0,-34.5,4545.335,0
3.97,68.90625,90.0,-34.5,4545.1,0
4.0,67.5,90.0,-34.5,4545.425,0
4.0,68.90625,90.0,-34.0,4545.24,0
4.0,70.664063,90.0,-40.5,4544.955,0
3.97,70.664063,90.0,-40.5,4544.865,0
37.42,68.90625,90.0,-34.0,4540.325,0
37.42,70.664063,90.0,-34.5,4540.95,0
37.42,70.664063,90.0,-34.0,4540.425,0
37.42,68.90625,90.0,-34.5,4540.325,0
37.42,73.476563,90.0,-35.5,4540.14,0
37.42,68.90625,90.0,-34.0,4540.275,0
37.42,67.5,90.0,-34.5,4540.705,0
37.42,68.90625,90.0,-34.5,4540.52,0
37.42,70.664063,90.0,-34.5,4540.805,0
37.42,68.90625,90.0,-34.5,4540.325,0
37.42,70.664063,90.0,-34.5,4540.61,0
37.42,68.90625,90.0,-34.5,4540.375,0
37.42,70.664063,90.0,-35.0,4540.09,0
37.42,68.90625,90.0,-34.5,4540.52,0
37.42,68.90625,90.0,-34.5,4540.23,0
37.42,70.664063,90.0,-35.0,4540.66,0
37.42,70.664063,90.0,-35.0,4540.09,0
37.42,70.664063,90.0,-35.0,4540.52,0
37.42,70.664063,90.0,-35.0,4539.995,0
37.42,70.664063,90.0,-35.0,4540.52,0
37.42,70.664063,90.0,-35.0,4540.325,0
37.42,68.90625,90.0,-34.5,4540.66,0
37.42,68.90625,90.0,-35.0,4540.275,0
37.42,70.664063,90.0,-35.0,4540.57,0
37.42,70.664063,90.0,-35.0,4540.61,0
37.42,68.90625,90.0,-34.5,4540.475,0
37.42,68.90625,90.0,-36.0,4540.57,0
37.42,68.90625,90.0,-36.0,4540.52,0
37.42,70.664063,90.0,-36.5,4540.375,0
37.42,68.90625,90.0,-36.0,4540.52,0
37.45,70.664063,90.0,-36.0,4540.66,0
37.42,70.664063,90.0,-36.0,4540.325,0
37.45,70.664063,90.0,-36.0,4540.475,0
37.42,68.90625,90.0,-36.0,4540.09,0
37.42,70.664063,90.0,-36.5,4540.855,0
37.42,68.90625,90.0,-35.5,4540.325,0
37.42,68.90625,90.0,-36.0,4540.52,0
37.42,68.90625,90.0,-36.0,4540.23,0
37.42,70.664063,90.0,-36.0,4540.375,0
37.42,70.664063,90.0,-36.5,4540.61,0
37.42,70.664063,90.0,-36.0,4540.325,0
37.45,70.664063,90.0,-36.0,4540.325,0
37.42,70.664063,90.0,-36.5,4540.52,0
37.42,70.664063,90.0,-36.0,4540.57,0
37.45,74.882813,90.0,-37.5,4540.14,0
37.42,70.664063,90.0,-36.5,4540.375,0
37.42,68.90625,90.0,-36.0,4540.375,0
37.42,70.664063,90.0,-36.5,4540.14,0
37.42,70.664063,90.0,-36.5,4540.325,0
37.42,70.664063,90.0,-36.5,4540.66,0
37.45,70.664063,90.0,-36.5,4540.9,0
37.45,70.664063,90.0,-36.5,4540.57,0
37.42,70.664063,90.0,-38.0,4540.23,0
37.42,72.070313,90.0,-38.0,4540.275,0
37.42,72.070313,90.0,-38.0,4540.14,0
37.42,72.070313,90.0,-38.0,4540.755,0
37.42,70.664063,90.0,-38.0,4540.23,0
37.42,70.664063,90.0,-38.0,4540.61,0
37.42,70.664063,90.0,-38.0,4540.275,0
37.42,72.070313,90.0,-38.0,4540.09,0
37.42,70.664063,90.0,-38.0,4540.325,0
37.42,70.664063,90.0,-38.0,4540.475,0
37.42,72.070313,90.0,-38.5,4539.895,0
37.42,72.070313,90.0,-38.5,4540.275,0
37.42,72.070313,90.0,-38.5,4540.23,0
37.42,72.070313,90.0,-39.0,4540.57,0
37.42,70.664063,90.0,-38.0,4539.895,0
37.42,70.664063,90.0,-38.5,4540.475,0
37.42,72.070313,90.0,-39.0,4540.23,0
37.42,72.070313,90.0,-39.0,4540.14,0
37.42,72.070313,90.0,-39.0,4540.325,0
37.42,73.476563,90.0,-38.5,4540.14,0
37.42,72.070313,90.0,-39.0,4539.995,0
37.42,73.476563,90.0,-38.5,4540.57,0
37.42,72.070313,90.0,-39.0,4540.755,0
37.42,73.476563,90.0,-38.5,4540.09,0
37.42,73.476563,90.0,-39.5,4540.14,0
37.42,73.476563,90.0,-39.0,4540.23,0
4.0,73.476563,90.0,-40.0,4545.24,0
4.0,73.476563,90.0,-40.0,4545.15,0
3.97,72.070313,90.0,-34.5,4545.055,0
3.97,72.070313,90.0,-34.5,4545.24,0
3.97,70.664063,90.0,-35.5,4545.055,0
3.97,70.664063,90.0,-36.0,4545.285,0
37.39,73.476563,90.0,-40.0,4540.19,0
37.39,73.476563,90.0,-40.5,4540.19,0
3.97,72.070313,90.0,-40.5,4545.19,0
3.97,72.070313,90.0,-40.5,4545.19,0
3.97,70.664063,90.0,-42.0,4545.055,0
3.97,70.664063,90.0,-42.0,4544.955,0
37.42,72.070313,90.0,-41.0,4540.325,0
37.39,73.476563,90.0,-40.5,4539.895,0
37.42,73.476563,90.0,-41.0,4540.425,0
37.39,72.070313,90.0,-41.0,4540.045,0
3.97,72.070313,90.0,-38.5,4545.005,0
3.97,72.070313,90.0,-38.5,4545.005,0
37.39,73.476563,90.0,-41.5,4540.425,0
37.42,72.070313,90.0,-41.5,4540.19,0
37.42,73.476563,90.0,-41.5,4540.375,0
37.42,73.476563,90.0,-41.5,4540.23,0
37.42,73.476563,90.0,-41.5,4540.09,0
37.42,72.070313,90.0,-42.0,4540.045,0
37.42,73.476563,90.0,-41.5,4540.19,0
37.42,73.476563,90.0,-41.5,4540.14,0
37.42,73.476563,90.0,-41.5,4540.23,0
37.42,73.476563,90.0,-42.0,4540.09,0
37.39,73.476563,90.0,-41.5,4540.09,0
37.42,72.070313,90.0,-42.0,4540.09,0
37.39,73.476563,90.0,-42.0,4540.09,0
37.39,73.476563,90.0,-42.0,4540.19,0
37.42,73.476563,90.0,-42.0,4540.19,0
37.42,73.476563,90.0,-42.0,4540.09,0
37.39,73.476563,90.0,-42.5,4539.995,0
37.42,78.398438,90.0,-43.5,4540.09,0
37.39,73.476563,90.0,-42.5,4539.995,0
37.42,73.476563,90.0,-42.5,4540.14,0
37.39,73.476563,90.0,-42.5,4539.895,0
37.42,78.398438,90.0,-44.0,4540.275,0
37.39,72.070313,90.0,-43.5,4539.895,0
37.39,73.476563,90.0,-43.0,4540.325,0
37.39,73.476563,90.0,-46.5,4539.995,0
37.39,74.882813,90.0,-46.5,4540.275,0
37.33,76.992188,90.0,-48.0,4539.895,0
37.39,76.992188,90.0,-48.0,4540.045,0
37.39,78.398438,90.0,-48.5,4540.14,0
37.39,76.992188,90.0,-48.0,4540.045,0
37.33,76.992188,90.0,-49.5,4539.81,0
37.33,76.992188,90.0,-49.0,4539.945,0
37.33,76.992188,90.0,-49.0,4539.995,0
37.39,78.398438,90.0,-49.5,4540.09,0
37.33,78.398438,90.0,-50.5,4540.19,0
37.39,76.992188,90.0,-51.0,4539.945,0
37.33,76.992188,90.0,-50.0,4540.14,0
37.33,76.992188,90.0,-50.5,4539.71,0
37.33,73.476563,90.0,-53.5,4540.19,0
37.33,74.882813,90.0,-52.0,4539.71,0
37.33,76.992188,90.0,-52.0,4539.995,0
37.33,74.882813,90.0,-53.5,4539.945,0
37.3,76.992188,90.0,-55.5,4540.23,0
37.24,76.992188,90.0,-53.5,4540.09,0
37.18,78.398438,90.0,-55.5,4539.76,0
37.18,73.476563,90.0,-55.5,4539.945,0
37.18,76.992188,90.0,-55.0,4540.14,0
37.18,76.992188,90.0,-57.5,4540.09,0
5.29,47.109375,90.0,-67.5,4544.35,0
37.42,76.992188,90.0,-34.5,4540.855,0
37.48,78.398438,90.0,-34.5,4541.09,0
37.45,76.992188,90.0,-34.5,4540.99,0
37.48,76.992188,90.0,-34.0,4540.855,0
37.45,76.992188,90.0,-34.0,4540.23,0
37.45,76.992188,90.0,-34.0,4540.52,0
37.45,76.992188,90.0,-34.5,4540.52,0
37.42,76.992188,90.0,-34.5,4540.23,0
37.45,78.398438,90.0,-34.5,4540.425,0
37.42,76.992188,90.0,-34.5,4540.325,0
37.48,78.398438,90.0,-34.5,4540.52,0
37.48,76.992188,90.0,-34.5,4540.275,0
37.48,74.882813,90.0,-34.5,4541.09,0
37.48,76.992188,90.0,-34.0,4540.855,0
37.45,74.882813,90.0,-34.5,4540.425,0
37.45,76.992188,90.0,-34.5,4540.375,0
37.42,76.992188,90.0,-34.5,4540.14,0
37.45,76.992188,90.0,-34.0,4540.475,0
37.42,74.882813,90.0,-34.5,4540.705,0
37.42,76.992188,90.0,-34.5,4540.805,0
37.42,76.992188,90.0,-34.0,4540.66,0
37.42,74.882813,90.0,-34.5,4540.52,0
37.42,74.882813,90.0,-34.5,4540.23,0
37.42,74.882813,90.0,-35.0,4540.99,0
3.97,74.882813,90.0,-39.0,4544.955,0
3.97,76.992188,90.0,-39.0,4544.955,0
37.42,73.476563,90.0,-34.5,4540.57,0
37.42,74.882813,90.0,-35.0,4540.66,0
37.42,73.476563,90.0,-34.5,4540.52,0
37.42,73.476563,90.0,-34.5,4540.375,0
37.48,73.476563,90.0,-34.5,4540.755,0
37.42,73.476563,90.0,-34.5,4540.66,0
37.42,74.882813,90.0,-34.5,4540.61,0
37.48,74.882813,90.0,-34.5,4540.66,0
3.94,80.15625,90.0,-49.5,4545.055,0
3.94,78.398438,90.0,-49.5,4545.005,0
37.42,74.882813,90.0,-34.5,4540.275,0
37.42,78.398438,90.0,-34.5,4540.09,0
37.42,76.992188,90.0,-34.0,4540.61,0
37.42,74.882813,90.0,-34.0,4540.375,0
3.97,76.992188,90.0,-34.5,4544.955,0
3.97,76.992188,90.0,-35.0,4545.24,0
37.45,76.992188,90.0,-34.0,4540.425,0
37.42,76.992188,90.0,-34.5,4540.19,0
37.42,76.992188,90.0,-34.5,4540.375,0
37.42,76.992188,90.0,-34.5,4540.375,0
37.48,74.882813,90.0,-34.5,4540.19,0
37.42,76.992188,90.0,-34.5,4540.275,0
37.42,76.992188,90.0,-34.0,4540.14,0
37.48,74.882813,90.0,-34.5,4540.99,0
37.42,74.882813,90.0,-34.5,4540.325,0
37.42,74.882813,90.0,-34.5,4540.275,0
37.45,78.398438,90.0,-34.5,4540.425,0
37.42,76.992188,90.0,-34.5,4540.275,0
9.34,318.515625,90.0,-48.5,4439.205,0
37.42,76.992188,90.0,-34.0,4540.475,0
37.42,78.398438,90.0,-34.5,4540.325,0
37.42,76.992188,90.0,-34.0,4540.61,0
37.42,76.992188,90.0,-34.0,4539.995,0
37.42,78.398438,90.0,-34.5,4540.375,0
37.42,78.398438,90.0,-34.5,4540.52,0
37.42,78.398438,90.0,-34.5,4540.325,0
37.42,78.398438,90.0,-34.5,4540.425,0
37.42,80.15625,90.0,-34.0,4540.66,0
37.42,78.398438,90.0,-34.5,4540.375,0
37.42,80.15625,90.0,-34.0,4540.375,0
37.42,78.398438,90.0,-34.0,4540.61,0
3.97,81.5625,90.0,-42.0,4545.055,0
3.97,83.320313,90.0,-41.5,4544.865,0
4.0,78.398438,90.0,-35.5,4545.005,0
4.0,76.992188,90.0,-35.5,4545.1,0
3.94,78.398438,90.0,-48.0,4544.82,0
3.88,80.15625,90.0,-47.5,4544.955,0
3.94,76.992188,90.0,-41.0,4544.865,0
3.97,81.5625,90.0,-42.0,4545.055,0
37.42,78.398438,90.0,-34.5,4540.275,0
37.42,78.398438,90.0,-34.5,4540.325,0
37.42,76.992188,90.0,-34.5,4540.375,0
37.42,78.398438,90.0,-34.5,4540.325,0
37.42,78.398438,90.0,-34.5,4540.14,0
37.42,76.992188,90.0,-34.5,4540.425,0
37.42,78.398438,90.0,-34.5,4540.375,0
37.42,78.398438,90.0,-34.5,4540.325,0
37.42,76.992188,90.0,-34.5,4540.14,0
37.42,78.398438,90.0,-34.5,4540.375,0
37.42,78.398438,90.0,-34.5,4540.23,0
37.42,78.398438,90.0,-34.5,4540.325,0
3.97,80.15625,90.0,-39.0,4544.915,0
4.0,78.398438,90.0,-39.0,4544.955,0
4.0,78.398438,90.0,-39.5,4544.955,0
3.97,78.398438,90.0,-39.5,4545.15,0
37.42,78.398438,90.0,-34.5,4539.945,0
37.42,78.398438,90.0,-34.5,4540.23,0
37.42,78.398438,90.0,-34.5,4540.14,0
37.42,78.398438,90.0,-34.5,4540.425,0
37.42,78.398438,90.0,-34.5,4540.23,0
37.42,78.398438,90.0,-34.5,4540.475,0
37.42,78.398438,90.0,-34.5,4540.52,0
37.42,78.398438,90.0,-34.5,4540.375,0
37.42,78.398438,90.0,-34.5,4540.61,0
37.42,78.398438,90.0,-34.5,4540.755,0
37.42,78.398438,90.0,-34.5,4540.475,0
37.42,80.15625,90.0,-34.5,4540.375,0
3.97,78.398438,90.0,-35.5,4544.955,0
3.97,78.398438,90.0,-35.5,4545.15,0
37.42,76.992188,90.0,-35.0,4540.52,0
37.42,78.398438,90.0,-35.0,4540.57,0
37.42,76.992188,90.0,-34.5,4540.52,0
37.42,78.398438,90.0,-34.5,4540.23,0
4.0,83.320313,90.0,-41.0,4544.915,0
3.97,81.5625,90.0,-41.0,4545.005,0
37.42,78.398438,90.0,-34.5,4540.14,0
37.42,76.992188,90.0,-34.0,4540.09,0
37.42,78.398438,90.0,-35.0,4539.85,0
37.42,78.398438,90.0,-34.5,4540.375,0
3.97,78.398438,90.0,-35.0,4545.335,0
3.97,78.398438,90.0,-35.0,4545.15,0
37.42,78.398438,90.0,-34.5,4540.23,0
37.42,80.15625,90.0,-34.0,4540.375,0
3.97,83.320313,90.0,-41.5,4545.1,0
3.97,83.320313,90.0,-41.5,4545.15,0
37.42,80.15625,90.0,-34.0,4540.09,0
37.45,80.15625,90.0,-34.0,4540.325,0
37.42,80.15625,90.0,-34.0,4540.09,0
37.42,81.5625,90.0,-34.0,4540.425,0
37.42,80.15625,90.0,-34.0,4540.14,0
37.42,80.15625,90.0,-34.0,4540.045,0
37.42,81.5625,90.0,-34.0,4540.14,0
37.42,81.5625,90.0,-34.0,4540.52,0
37.42,81.5625,90.0,-34.0,4540.19,0
37.45,81.5625,90.0,-34.5,4540.14,0
37.45,80.15625,90.0,-34.0,4539.995,0
37.42,80.15625,90.0,-34.0,4540.19,0
37.42,80.15625,90.0,-34.0,4540.23,0
37.42,81.5625,90.0,-34.0,4540.375,0
37.42,81.5625,90.0,-34.5,4540.61,0
37.18,81.5625,90.0,-34.0,4540.66,0
37.42,81.5625,90.0,-34.0,4540.52,0
37.42,81.5625,90.0,-34.0,4540.375,0
37.18,81.5625,90.0,-34.5,4540.52,0
37.42,81.5625,90.0,-34.5,4540.705,0
37.45,83.320313,90.0,-34.0,4540.57,0
37.42,83.320313,90.0,-34.0,4540.57,0
37.42,81.5625,90.0,-34.5,4540.57,0
37.42,83.320313,90.0,-34.0,4540.475,0
37.45,81.5625,90.0,-34.5,4540.9,0
37.42,83.320313,90.0,-34.0,4540.475,0
37.42,83.320313,90.0,-34.0,4540.57,0
37.42,83.320313,90.0,-34.0,4541.04,0
37.42,83.320313,90.0,-34.0,4540.61,0
37.42,83.320313,90.0,-34.5,4540.425,0
3.97,84.726563,90.0,-39.0,4545.055,0
4.0,84.726563,90.0,-38.5,4544.915,0
3.97,83.320313,90.0,-38.0,4544.865,0
3.97,81.5625,90.0,-37.5,4545.055,0
37.45,81.5625,90.0,-34.0,4540.61,0
37.18,81.5625,90.0,-34.5,4540.275,0
37.42,83.320313,90.0,-34.0,4540.57,0
37.42,81.5625,90.0,-34.5,4540.475,0
3.97,83.320313,90.0,-39.5,4545.005,0
3.97,83.320313,90.0,-39.5,4544.82,0
37.45,81.5625,90.0,-34.0,4540.375,0
37.42,83.320313,90.0,-34.0,4540.475,0
3.94,83.320313,90.0,-45.0,4544.955,0
3.94,83.320313,90.0,-45.0,4544.77,0
37.42,83.320313,90.0,-35.0,4540.325,0
37.42,81.5625,90.0,-34.5,4540.325,0
37.42,83.320313,90.0,-35.0,4540.475,0
37.42,83.320313,90.0,-34.5,4540.475,0
37.42,83.320313,90.0,-34.5,4540.475,0
3.97,84.726563,90.0,-35.0,4545.1,0
3.97,83.320313,90.0,-35.5,4545.005,0
37.42,83.320313,90.0,-35.0,4540.23,0
37.42,83.320313,90.0,-34.5,4540.275,0
3.97,84.726563,90.0,-40.5,4545.15,0
3.97,84.726563,90.0,-40.5,4544.915,0
3.97,84.726563,90.0,-40.5,4545.1,0
37.42,83.320313,90.0,-35.0,4540.375,0
37.42,83.320313,90.0,-34.5,4540.475,0
3.97,83.320313,90.0,-43.5,4545.15,0
3.97,83.320313,90.0,-44.0,4545.055,0
3.94,83.320313,90.0,-44.5,4544.865,0
3.97,83.320313,90.0,-44.0,4544.865,0
3.97,83.320313,90.0,-35.5,4544.915,0
4.0,83.320313,90.0,-35.0,4545.1,0
4.0,83.320313,90.0,-35.0,4545.19,0
3.97,83.320313,90.0,-35.0,4545.15,0
37.42,83.320313,90.0,-35.0,4540.57,0
37.42,83.320313,90.0,-34.5,4540.09,0
3.97,83.320313,90.0,-40.5,4545.15,0
3.97,83.320313,90.0,-40.5,4545.19,0
37.42,83.320313,90.0,-35.0,4540.325,0
37.45,83.320313,90.0,-34.5,4540.425,0
37.42,83.320313,90.0,-34.5,4540.61,0
37.42,83.320313,90.0,-34.5,4540.375,0
37.42,84.726563,90.0,-34.5,4540.19,0
37.42,84.726563,90.0,-34.5,4540.23,0
4.0,83.320313,90.0,-39.5,4545.15,0
3.97,84.726563,90.0,-39.0,4544.955,0
37.45,83.320313,90.0,-34.5,4540.61,0
37.42,84.726563,90.0,-34.5,4540.475,0
4.93,83.320313,90.0,-62.5,4544.495,0
4.93,86.835938,90.0,-62.5,4544.635,0
37.45,84.726563,90.0,-34.5,4540.475,0
37.42,84.726563,90.0,-34.5,4540.425,0
37.45,84.726563,90.0,-34.5,4540.325,0
37.45,83.320313,90.0,-34.5,4540.57,0
37.45,84.726563,90.0,-34.5,4540.475,0
37.42,83.320313,90.0,-34.5,4540.325,0
37.42,83.320313,90.0,-35.0,4540.52,0
37.45,84.726563,90.0,-34.5,4540.475,0
37.42,83.320313,90.0,-34.5,4540.325,0
37.42,83.320313,90.0,-34.5,4540.325,0
37.42,83.320313,90.0,-34.5,4540.19,0
37.42,83.320313,90.0,-34.5,4540.23,0
37.42,83.320313,90.0,-34.5,4540.57,0
37.45,83.320313,90.0,-35.0,4540.09,0
37.42,83.320313,90.0,-34.5,4540.375,0
37.42,83.320313,90.0,-34.5,4540.425,0
3.97,83.320313,90.0,-44.0,4544.68,0
3.97,83.320313,90.0,-44.0,4545.15,0
3.97,83.320313,90.0,-35.5,4545.055,0
3.97,83.320313,90.0,-35.0,4545.055,0
3.88,83.320313,90.0,-50.0,4544.865,0
3.88,84.726563,90.0,-49.5,4545.15,0
3.97,84.726563,90.0,-40.0,4545.19,0
3.97,83.320313,90.0,-40.5,4544.915,0
3.97,84.726563,90.0,-34.5,4545.055,0
3.97,83.320313,90.0,-35.0,4545.055,0
3.97,83.320313,90.0,-35.0,4544.915,0
3.97,84.726563,90.0,-35.0,4545.1,0
3.97,84.726563,90.0,-40.5,4545.1,0
4.0,84.726563,90.0,-40.5,4545.055,0
4.0,86.835938,90.0,-39.5,4545.19,0
3.97,83.320313,90.0,-39.5,4544.82,0
37.42,86.835938,90.0,-34.5,4540.14,0
37.42,86.835938,90.0,-34.5,4540.375,0
37.42,86.835938,90.0,-34.5,4540.23,0
